x,y,z
13.655000210,9.818000317,-0.148000002
0.625999987,17.022999763,-1.741999984
13.843999863,9.953000069,-0.151999995
20.811000824,15.145000458,-0.335000008
38.423999786,-17.343999863,-0.822666665
20.588666280,15.181999842,-0.331333339
18.300666809,-4.908333460,-1.540333350
4.997405992,-0.904744358,-1.680368414
19.631999969,15.303999901,-0.317000002
17.646999359,13.803999901,-0.264999986
5.475870971,3.092629033,-1.643274200
12.315499783,9.863500118,-0.125500001
12.002749920,9.900499821,-0.301999999
3.002124980,11.090812564,-1.913999997
16.766000748,13.942000389,-0.252000004
16.435631702,13.949526235,-0.363052632
39.535499573,-10.262499809,-1.102999985
43.965999603,-4.065999985,-1.208999991
23.504300308,13.611199856,-0.872099996
13.826499939,14.594250202,-0.216499999
5.930349946,14.050050020,-1.782350004
20.984000206,-13.833499908,-1.137000024
0.126800000,-11.444399834,-1.473599982
13.381999969,14.372000217,-0.206500001
21.175000191,-1.882000029,-1.504500031
12.933850002,13.996649933,-0.360500003
15.468333403,-15.380666892,-1.146833360
8.084000051,-15.571250200,-1.206499994
14.934000015,16.392000198,-0.259999990
12.505599976,14.427599716,-0.414399993
12.579749902,5.079333305,-1.630583336
11.950999954,14.085545410,-0.332636366
11.460000038,14.540636496,-0.268909090
10.928416729,15.028499921,-0.339916668
4.541999817,17.792999268,-1.486999989
9.886999766,16.358333588,-0.261333326
0.950363625,-15.224045493,-0.348545452
7.197100019,16.684599876,-0.328100003
32.936500549,-8.509500027,-1.309499979
5.065249979,14.474624872,-0.338874992
4.862677390,14.248064595,-0.330096770
4.661187500,14.275562584,-0.277187501
34.375499725,-3.356999993,-1.332499981
3.045526329,15.604894738,-0.320578948
2.402583361,16.234999975,-0.270999999
13.785800076,8.069599962,-1.761800003
37.286500931,-10.747499943,-1.037999988
18.838857106,-3.906428610,-1.567428589
34.569000244,-12.916000366,-0.976999998
2.377083321,16.479500135,-0.377833330
8.466761907,0.591904761,-1.618380955
2.073000004,16.409750144,-0.381749999
11.933933385,2.593466663,-1.585800004
2.565999985,22.777999878,-0.275500000
1.553279991,16.147760086,-0.325759998
1.874750018,20.125500202,-0.270500001
27.706999779,7.923499823,-1.579999983
0.388000011,21.241499901,-0.295000002
19.035428456,-1.917142834,-1.508428557
27.584333420,8.551499844,-0.877833337
0.130285712,23.052000318,-0.328857145
26.415000280,13.596444554,-0.835111108
22.205999374,-3.187000036,-1.340999961
0.498051280,-15.075615320,-0.279692307
0.246999994,16.542999268,-1.526999950
1.500022723,-15.259181803,-0.371136361
1.927562516,-15.098875076,-0.252187503
10.597800064,9.569199753,-0.619400001
2.914937489,-15.271937460,-0.334250001
9.900333405,16.367333094,-1.286333323
2.001000023,16.569999695,-1.731599998
3.102710529,-14.872763182,-0.304447371
11.499096778,-8.946451556,-1.235419358
3.016666668,6.086238100,-1.756500003
3.615250008,-15.480928523,-0.314107145
6.886666616,10.450222227,-1.862222221
5.978607161,-15.640892914,-0.299821430
7.005666653,-9.746749957,-1.330749998
6.514333275,-15.680972126,-0.357583333
10.326999982,13.401333173,-1.780666669
7.488485718,-15.732685689,-0.324057141
7.998171466,-15.762199974,-0.313742859
9.138166666,-15.821916739,-0.330583336
47.221500397,-3.323500037,-1.310999990
9.440238135,-15.842285701,-0.298666666
14.681250095,-16.166500092,-0.308749996
37.458501816,6.861500025,-1.377499998
17.544800186,0.100800002,-1.523300016
11.417142868,-9.296619052,-0.312761907
18.834999084,9.291500092,-1.729499996
11.383428505,-9.045500074,-0.273214285
18.526000214,-11.927199936,-1.160200000
3.132000049,19.959666570,-1.419999997
39.888000488,8.256999969,-1.608000040
11.400749922,5.581416647,-1.656083326
12.003357070,-9.309357098,-0.346392856
6.032200003,6.064733267,-1.730966667
30.559999466,-17.156000137,-0.529999971
5.774500132,-10.200999737,-0.662499994
14.616700077,7.606400108,-1.729200006
6.478799979,5.627600018,-1.696533330
32.965000153,-17.297250271,-0.671000004
49.983999252,-12.902000427,-0.877499998
34.541250229,-17.352499485,-0.704250008
28.957400131,7.418799973,-0.795400000
10.530062556,-13.388250053,-1.220312491
35.076000214,-17.384333293,-0.749333342
25.961800003,13.667800140,-0.811799991
26.687000275,-9.616999626,-1.220999956
36.010250092,-17.440249920,-0.736000001
2.038375020,14.568250060,-1.616374999
38.316999435,-8.079500198,-1.305500031
29.120833397,0.109499998,-1.443833311
38.577999115,-15.100999832,-0.875999987
14.901666641,-15.712833246,-1.137000004
39.509998322,-17.672000885,-0.702000022
40.055999756,-17.689999580,-0.713499993
8.907285827,-12.732571329,-1.325999992
34.486000061,-14.771999995,-0.996333321
13.001384662,-5.809153887,-1.504307692
39.698001862,12.793999672,-0.883000016
41.984001160,-17.760000229,-0.750999987
0.514846151,-13.363615403,-1.365923093
42.361999512,-17.763999939,-0.758000016
5.001208315,-15.579270820,-0.813770832
43.997001648,-17.884000778,-0.791000009
44.536998749,-17.859499931,-0.800999999
45.420000076,-17.719500542,-0.817000002
45.961500168,-17.350500107,-0.825000003
44.636001587,-15.423000336,-0.785000026
7.478000045,19.089999676,-0.722125009
44.763999939,-15.309000015,-0.787000000
36.987001419,-12.219499588,-0.712000012
39.024166743,-11.326166471,-0.716000001
47.270999908,-12.836000443,-0.822000027
49.476001740,-13.352999687,-0.869000018
50.032001495,-12.496000290,-0.875999987
10.937071392,-8.890071460,-1.349999998
50.569000244,-11.957499981,-0.884499997
30.149499893,9.018249750,-1.576249987
50.884998322,-11.779000282,-0.889999986
17.750000000,-12.282999992,-1.133000016
52.709999084,-11.767999649,-0.926999986
54.951999664,-11.725999832,-0.972999990
45.436000824,-6.446500063,-1.264500022
12.562206926,8.199655204,-1.267620683
2.486999989,18.354000092,-1.853999972
58.296001434,-11.963999748,-1.042999983
26.833000183,-0.337800002,-1.457200003
4.025890905,-2.985472722,-1.716836370
59.083999634,-11.932000160,-1.059000015
3.497981821,14.489345394,-0.807163633
61.318000793,-9.008999825,-1.093999982
19.465999603,-8.895428521,-1.330285719
44.442501068,-7.233999968,-1.236499965
60.152999878,-6.341000080,-1.062999964
60.619998932,-6.197999954,-1.072999954
15.751999855,-2.848000050,-1.575999975
54.008998871,0.727999985,-1.203999996
13.577499866,10.430000305,-1.804499984
5.587333361,11.283111042,-1.874333355
53.908500671,0.980000019,-1.201000035
53.879001617,5.741000175,-1.207999945
47.528999329,5.968999863,-1.044000030
4.509176451,-12.374882361,-1.390529422
40.173999786,7.041999817,-0.859000027
34.951999664,7.434000015,-0.726999998
8.014095261,4.085999988,-1.617476197
29.876667023,8.545333227,-0.605666677
16.650888867,7.576111052,-1.709111121
39.764999390,13.857999802,-0.893000007
3.988399967,11.948733330,-1.875266679
18.067400360,-11.940200043,-1.136800003
39.618000031,2.848999977,-1.327000022
34.293998718,-8.062000275,-1.363000035
27.952250004,-2.849000037,-1.385499984
19.549499512,9.289499760,-0.423500001
2.513413178,-3.903580838,-1.739233529
8.314500014,6.027083317,-1.697416683
39.855998993,-15.024999619,-0.906000018
27.016400146,13.077000046,-0.648799992
18.139571326,8.605857168,-1.039428575
17.759499550,-5.605499983,-1.510499954
7.051333308,12.181166728,-1.857833316
26.508100128,13.176799965,-0.803100008
26.365500450,13.977000237,-0.573500007
0.967307691,-15.024461526,-1.256923079
24.986000061,13.751999855,-0.538999975
35.741001129,0.168500006,-1.386000037
13.814999898,9.144333522,-0.260000000
12.087363633,9.081181700,-0.299090911
16.597699738,-0.893300009,-1.534799993
16.413555569,5.103222264,-1.593777776
12.282999992,9.666999817,-0.300000004
8.001529385,-4.370529455,-1.626588225
11.515999913,17.056375027,-0.377374999
24.187857219,1.637714284,-1.465999995
5.615947322,-10.191789527,-0.245052634
0.759999990,-5.666500092,-1.537500024
5.661280022,-9.304639969,-0.274040000
5.935138914,-9.107833306,-0.276500001
31.654500008,-9.572499752,-1.267500043
45.576999664,7.421999931,-1.575999975
6.479125023,-9.487791737,-0.358958334
12.296499729,-9.362500191,-0.340499997
26.017999967,-16.753500303,-0.792499999
10.565666517,8.524666786,-1.272666693
6.987875029,3.589843757,-1.631718744
12.542750041,5.586249948,-1.652750005
27.485999584,-16.938499928,-0.733249992
28.969799805,-17.009799957,-0.791200006
50.650001526,-10.857999802,-1.146000028
30.001249790,-17.087500095,-0.798250005
5.467538430,14.131153914,-1.502076910
30.493000031,-17.114500046,-0.810750008
30.980250359,-17.117749691,-0.876250014
31.108999252,-17.202999115,-0.722000003
31.485500336,-17.217499733,-0.731000006
32.519500732,-17.255000114,-0.754999995
38.872501373,-16.713500023,-0.898499995
39.233001709,-16.142999649,-0.902000010
37.655998230,-15.013999939,-0.851999998
39.585998535,-15.065999985,-0.899999976
4.503949952,-15.487549925,-1.139400005
0.983589041,-5.477328764,-1.663630136
42.928499222,-11.562500000,-0.954499990
43.411000570,-11.351333618,-0.965666672
43.775001526,-11.201999664,-0.973999977
26.979799652,-16.497999954,-1.015000010
43.926000595,-11.019999981,-0.976500005
24.093333244,-11.517333349,-1.137333353
29.090666771,-0.911166668,-1.442666650
44.296001434,-10.890999794,-0.985000014
44.837001801,-10.873999596,-0.998000026
6.573874980,8.156687498,-1.811375007
8.909333420,6.092266623,-1.695199998
11.521000036,2.083266656,-1.596333329
11.860646977,-9.267470640,-0.760529406
46.064666748,-10.915999730,-1.029999971
47.376998901,-10.781999588,-1.062000036
11.509846174,7.604076936,-1.754615371
49.551998138,-10.949000359,-1.118999958
51.914666494,-9.911666552,-1.173333367
33.758499146,-6.796499968,-1.328000009
46.548500061,2.031499982,-1.287000000
51.956499100,-8.264999866,-1.167500019
52.425666809,-7.946333249,-1.177999973
53.207000732,-7.438000202,-1.195999980
2.648000026,-5.692600012,-1.583000016
49.488000234,4.540999889,-1.386000037
14.303583225,1.598000020,-1.567833314
53.914001465,-7.191999912,-1.213999987
53.328500748,-5.754499912,-1.194000006
52.851001740,-5.534999847,-1.180999994
34.350500107,7.247499943,-0.919000030
13.485999988,-8.080000070,-1.504153848
54.182998657,-0.717000008,-1.207999945
54.152999878,-0.546000004,-1.207999945
46.330749512,1.074999973,-1.278999984
46.163750648,1.615750045,-1.273999989
46.826000214,2.227999926,-1.296000004
47.087999344,2.462499976,-1.305000007
17.243499756,3.682749927,-1.531749964
29.944000244,7.367000103,-0.985000014
47.282001495,2.696000099,-1.310999990
50.978000641,5.971500158,-1.438499987
51.296001434,6.254000187,-1.450000048
44.415000916,6.057000160,-1.230000019
17.998437524,-16.335312366,-0.800250005
40.377998352,6.611000061,-1.105000019
1.022789463,-15.288000006,-1.159210525
39.735000610,6.763000011,-1.085999966
35.002998352,6.869999886,-0.936999977
29.914999962,7.303499937,-0.781000018
28.446000290,7.471600056,-0.852600002
11.097999981,14.190285751,-1.268500004
14.612777816,7.094777743,-1.701888892
28.019571304,7.607714312,-0.779142857
27.850142888,8.080428600,-0.723714275
39.700249672,13.614000082,-1.139249980
39.627999624,14.041666667,-1.233666658
15.921999931,-1.729333321,-1.576333324
3.979370550,1.583999999,-1.679187815
24.365499814,13.489500046,-0.894333333
27.110000610,-8.616999626,-1.404999971
23.997249921,13.541166544,-0.837583323
14.591499805,14.716000080,-0.459000006
16.020272688,-7.325636430,-1.499454531
13.281000137,13.824999809,-0.409000009
13.163000107,13.832499981,-0.406999990
9.746000290,16.291999817,-0.402999997
23.133499781,5.081166665,-1.544166684
7.140000025,16.637083530,-1.731000006
5.886176474,7.028941239,-1.758058821
5.908526245,-10.015526370,-0.432578949
19.447166761,-16.437500000,-0.811083332
21.072249889,2.617750019,-1.502624974
22.122000058,-16.602500280,-0.798833340
22.522444619,-16.622000164,-0.887777792
35.352499008,3.174999952,-1.375000000
11.711000443,9.322999954,-0.372999996
23.482333501,-16.697666804,-0.717666666
31.589499474,-17.149000168,-0.946000010
10.986636249,8.237818241,-1.198954555
44.119001389,-4.290499926,-1.214500010
32.927333832,-16.429333369,-0.973333319
0.729999999,-5.712999980,-1.549666643
5.977374971,-13.359125018,-1.237374991
7.498288896,0.091933334,-1.645333335
33.192001343,-16.107999802,-0.976000011
5.711250067,-10.053249836,-0.607500002
35.351499557,-14.717999935,-1.021499991
17.972333908,-13.641999880,-1.192999999
47.056500435,-1.940250009,-1.302999973
20.716333389,8.477999687,-1.723000050
33.332000732,-12.872499943,-0.939500004
28.647333145,3.439666748,-1.428333322
32.312000275,-11.956000328,-0.898000002
18.485111237,3.575444433,-1.529444456
35.767499924,-12.286499977,-1.005999982
0.046499999,21.477999687,-1.126000047
1.969758617,7.035137884,-1.794931021
36.073999786,-11.937199974,-1.011800027
36.256000519,-11.758000374,-1.016000032
36.429199982,-11.372999954,-1.017200017
37.946001689,-10.530666669,-1.055999994
42.532001495,-10.190999985,-1.195000052
34.630001068,-9.434999943,-1.180000007
43.366001129,-10.102999687,-1.220999956
43.305999756,-9.446000099,-1.213999987
5.498879519,1.075216869,-1.666626498
44.395999908,-9.294999758,-1.247333328
3.495749996,5.564461552,-1.723750009
41.916999817,-7.907000065,-1.161000013
42.874000549,-7.948999882,-1.190999985
45.173500061,-7.061999798,-1.258999944
14.890000153,-10.312000084,-1.252000022
44.395999908,-6.583000183,-1.231999993
23.020874977,-7.402375042,-1.461624995
14.785500050,-2.441666683,-1.554499984
45.270500183,-5.591000080,-1.255500019
19.699999809,9.507500172,-1.809500039
45.203998566,-5.401999950,-1.253000021
4.841500004,14.312583208,-0.755833338
45.214500427,-4.899999857,-1.251500010
47.053749084,-2.903750002,-1.304500014
19.817111121,1.565777765,-1.508111093
46.611249924,-0.419749994,-1.287500024
5.479887636,2.104685396,-1.648393263
40.063249588,0.107500002,-1.340750039
39.732334137,1.188666662,-1.328333298
39.458400726,2.115600038,-1.319200015
39.922250748,3.123749971,-1.339500010
5.891999960,16.485000610,-0.675500005
14.396750093,0.046000001,-1.568374977
0.499954549,14.587772716,-0.483363642
5.549000144,-13.402750015,-1.246500015
13.938249826,-2.818749964,-1.526249975
40.129001617,3.457000017,-1.348999977
41.680000305,4.451000214,-1.411999941
42.497999191,5.079999924,-1.446000040
18.027333577,9.723333200,-1.812000016
43.665500641,6.022000074,-1.495500028
19.420833270,-2.407333334,-1.481166681
43.882999420,6.228000164,-1.504999995
42.317001343,6.412000179,-1.445999980
11.735333284,-0.913166657,-1.606000016
39.986999512,6.895999908,-1.360000014
35.766998291,6.920000076,-1.200000048
6.515636357,-13.030636354,-1.320454543
9.244333267,7.313000043,-1.746666670
27.460249901,-9.506250143,-1.255499989
34.489749908,7.955999970,-1.265749991
30.679000854,7.344999790,-1.011999965
27.720999718,8.937500000,-0.919000030
19.121666590,-11.526166598,-1.178666651
39.867750168,13.508999825,-1.418500006
3.512939992,14.534819984,-1.271600001
39.949666341,14.009999593,-1.428000013
14.129199982,-10.732400131,-1.199199986
17.297666550,3.514833371,-1.533499996
18.784000397,16.375000000,-0.757000029
15.462133217,14.107533328,-0.809933333
21.461999893,7.790499926,-0.943000019
15.836999893,14.625333468,-0.626999994
8.460052691,0.096894740,-1.612947364
14.991904804,14.153333391,-0.794333325
14.493310435,14.187069038,-0.801206895
14.082428728,14.140642779,-0.892857134
13.795916716,0.070500001,-1.565333356
3.191000044,19.959750175,-0.604999989
19.325500488,-11.402500153,-1.185499966
11.940157890,16.563684162,-0.813263150
21.285599899,4.661400032,-1.547399998
11.476567629,16.625351468,-0.790567564
4.469958345,-4.571374973,-1.684083333
2.146333377,-10.097833316,-1.384166678
11.084772674,17.053545605,-0.748863624
29.034000397,-8.939000130,-1.322000027
40.694499969,-2.257499933,-1.367000043
7.265999794,17.252000809,-0.518000007
6.038176537,4.068441160,-1.639000006
7.321000099,17.853000641,-0.540000021
23.043857302,-3.913428613,-1.520999977
7.473857198,18.488571984,-0.698857146
7.397636414,19.558363654,-0.658636364
26.091000557,-3.347500086,-1.424500048
5.674800014,19.873399734,-0.641799998
5.394444466,19.732222027,-0.652222203
10.515142781,-8.050000054,-1.487928578
36.236999512,-2.736999989,-1.412999988
5.144166708,19.778499921,-0.664833327
4.547928572,19.910642760,-0.635357137
12.002857072,-13.452286039,-1.245428579
9.964090954,-9.853272785,-1.346000010
6.889846142,8.540999926,-1.822384614
3.496307722,19.937615468,-0.631769235
3.518499970,19.719250202,-0.657250002
16.960444556,9.658444405,-1.836777793
1.010800004,14.965199852,-0.445600003
1.327000022,16.915000916,-0.449999988
0.882800019,20.284200287,-0.578799999
0.378000011,14.957666715,-0.402333329
6.984500051,-2.674374998,-1.528000012
0.325000003,21.434500694,-0.621999979
0.148500003,21.493750095,-0.624750003
5.710199928,-9.119600105,-0.274399996
12.012115405,-15.986653805,-0.853115384
13.003307599,-16.049115328,-0.799192309
13.509041667,-16.073624770,-0.792500002
22.866833687,-2.963666677,-1.497999986
13.997818210,-16.096863487,-0.808590911
14.496411716,-16.114411635,-0.858823534
15.017249982,-16.179500103,-0.723333334
16.006333478,-16.226066717,-0.808533335
15.732999802,-4.089000225,-1.603000045
16.498000336,-16.244266383,-0.824533335
23.963333766,7.593000015,-1.651166677
16.989384578,-16.278538484,-0.841307686
23.441124916,-16.418375015,-1.005250022
6.021542396,2.593338999,-1.640711867
27.640333176,-16.019666354,-1.027666688
11.476999760,16.564999580,-1.651499987
28.002400208,-15.797400093,-1.035399985
26.021454551,13.629545472,-1.325454549
28.216000557,-15.534499645,-1.037499964
28.388750076,-15.311499834,-1.039499998
4.015384059,3.094355074,-1.671137683
14.385727276,-0.396545452,-1.567727251
28.611000061,-15.113500118,-1.043500006
22.076000214,-12.374666850,-1.067333341
1.499565218,-10.856086980,-1.386434788
28.890666644,-14.828499953,-1.047833323
12.478583415,-5.798249960,-1.480916679
29.103000641,-14.564000130,-1.050999999
29.445000331,-14.504000028,-1.061333338
30.492749214,-14.311999798,-1.094249994
13.330499649,13.821000099,-1.507000029
30.693500519,-14.084000111,-1.097999990
30.943000031,-13.817200089,-1.102399993
31.197000504,-13.579999924,-1.108000040
29.469999313,-12.774999619,-1.034000039
29.833499908,-12.764999866,-1.046999991
30.081000010,-12.444333235,-1.050833344
31.154399872,-11.469799995,-1.075800014
31.377999306,-11.206000328,-1.080499947
7.538521746,-8.894913010,-1.414260854
31.980999947,-10.467000008,-1.093250036
32.503667196,-10.280999819,-1.110333323
39.596000671,-5.843999863,-1.338999987
33.537000656,-9.992499828,-1.145000041
34.932000478,-9.812666575,-1.195000013
35.988998413,-9.562000275,-1.231999993
18.933000565,-13.276000023,-1.228000045
6.004705934,11.052353074,-1.872411770
18.143999100,8.873999596,-1.047000051
8.976714270,-7.253142868,-1.503714289
36.633998871,-9.609999657,-1.256000042
37.035999298,-9.590000153,-1.271000028
18.586999893,7.932500005,-1.656250000
37.455999374,-9.511000156,-1.285499990
37.506999969,-8.836999893,-1.281499982
33.554000854,-9.121000290,-1.343000054
37.981998444,-8.760000229,-1.299000025
8.483388795,-9.433888912,-1.357833339
38.069000244,-8.654000282,-1.300999999
27.881000519,8.916999817,-1.452000022
35.173000336,-7.131000042,-1.179999948
36.922000885,-7.302999973,-1.246999979
37.570499420,-7.246999979,-1.270999968
37.183998108,-6.870999813,-1.253999949
37.522998810,-6.567500114,-1.264499962
16.660428183,-9.912142754,-1.226999998
38.129001617,-6.487999916,-1.286999941
23.952455000,13.566272736,-1.359272729
39.076999664,-6.459500074,-1.323000014
39.273998260,-6.302000046,-1.328999996
13.826999664,0.344000012,-1.570000052
38.832000732,-5.919000149,-1.309999943
2.990904763,-7.980238074,-1.525857148
17.073833466,-4.415999969,-1.513166666
0.471571428,14.201392855,-1.819857146
39.770000458,-5.678999901,-1.345000029
18.142384896,8.188923029,-1.260307697
39.658332825,-4.965333303,-1.337000012
17.603374958,-3.441499978,-1.561750010
38.566999435,-4.491500139,-1.292999983
38.944499969,-4.256000042,-1.306499958
38.910999298,-4.066999912,-1.304000020
38.208000183,-3.721499920,-1.275999963
5.463000037,-12.281181942,-1.373636365
19.360499382,-9.248749971,-1.273750007
40.701000214,-3.542999983,-1.371000051
40.894666036,-3.301333427,-1.377666672
40.902249336,-2.914250016,-1.377000004
2.975541661,8.652791659,-1.861958335
40.491666158,-0.908999979,-1.357333342
40.282001495,-0.651000023,-1.348999977
40.160999298,-0.381499998,-1.344499975
10.292399979,10.021800041,-1.874399996
35.764666239,0.075333330,-1.386999965
35.629399872,0.626999998,-1.381200004
35.381999969,1.613499999,-1.371999979
20.012999852,-13.954000155,-1.021333377
35.315249443,2.013750046,-1.369500011
35.208000183,2.270999908,-1.366000056
28.177000046,-3.555999994,-1.402999997
25.314599609,7.619799995,-1.616799998
35.932999611,4.182000041,-1.405499995
28.862333298,3.726333380,-1.442333341
21.560666402,-8.449333191,-1.390999993
36.395000458,4.655999899,-1.428499997
36.621199799,5.071000004,-1.440800023
36.986748695,5.620000124,-1.460500002
6.442029406,-5.364911795,-1.626941183
11.052166621,-4.243833303,-1.513333321
13.553749919,13.940750003,-1.631999999
9.950062454,8.561687529,-1.798187502
37.553500175,6.144000053,-1.488750041
37.881999969,6.671499968,-1.507499993
11.951909239,18.906818043,-1.711454543
12.893999815,-4.238999963,-1.631249994
38.203998566,7.099999905,-1.524999976
38.317001343,7.244999886,-1.531000018
39.097499847,8.414999962,-1.575500011
2.542500012,-6.868911743,-1.692235298
29.510999680,7.359500170,-1.149500012
6.886857169,-14.258571352,-1.254285710
29.002666473,7.410666784,-1.242333333
7.085666714,-1.909030315,-1.617030303
9.029687583,5.594875008,-1.666437507
28.496000290,7.425500035,-1.148250014
15.936285700,-10.828428541,-1.218285731
27.867799759,7.435200024,-1.284800005
25.749000549,-2.444000006,-1.396999955
15.742000103,-0.424250007,-1.546750009
27.623000145,8.925499916,-1.171000004
36.333000183,12.077666601,-1.499333302
36.108750343,12.552000046,-1.496500015
4.956000045,10.143925949,-1.918296302
21.021666845,7.789666653,-0.974000017
18.886000633,-4.347499847,-1.522000015
18.887599564,8.597999954,-0.719799995
19.165500641,9.382499695,-0.745499998
26.496000290,13.244999886,-1.114000022
4.985499969,7.082846183,-1.784461530
25.427181937,13.691545400,-1.204636357
7.554250002,-13.331749916,-1.255500019
13.526272600,9.551909187,-1.771909096
6.524466610,-7.917066701,-1.604866648
15.091333389,14.366333326,-0.723000010
3.994040003,6.576320019,-1.766599998
13.499687612,13.951874971,-0.846375003
13.012347843,13.946478346,-0.810608701
12.479125082,13.979093850,-0.801875003
11.979999985,14.025499991,-0.798107145
11.484261876,14.043380964,-0.824380951
10.942800102,14.584559975,-0.852439995
11.148374915,16.745125055,-0.854124993
9.755999565,16.344999313,-0.643000007
15.733285904,1.191142866,-1.549999986
9.497937500,16.419531345,-0.810562501
22.901714052,-0.909000005,-1.487285716
8.991138962,16.473750061,-0.796750001
8.485060547,16.529999877,-0.791696973
18.490999985,10.587400150,-1.757400000
8.971200085,-5.723599958,-1.511699998
1.032555540,-12.359444353,-1.444166667
7.999999989,16.588232395,-0.827604651
6.010400009,19.797399902,-0.716599989
4.323499918,19.833999634,-0.699000001
20.655000687,7.795500040,-1.045500040
8.098500013,14.226874948,-1.810499996
29.119399643,-4.402799988,-1.462199998
5.012949967,-15.534500027,-1.155400008
2.008789470,-9.380736853,-1.398210532
2.444666624,14.908666611,-0.497333338
0.039500000,14.309000015,-0.514999986
2.025692316,14.618846160,-0.524692308
30.749000549,-9.140000343,-1.223000050
34.172999382,-8.288249969,-1.360249996
0.154111110,14.594666587,-0.482555568
23.332667033,5.510333379,-1.565333366
0.101999998,14.982999802,-0.463000000
22.529000282,-7.704999924,-1.436500013
7.512414676,-15.719585395,-0.789121949
8.002785762,-15.748738130,-0.793119045
8.966199875,-15.804999924,-0.839999998
12.952499866,-10.611500263,-1.238499999
9.430399990,-15.825799942,-0.841100001
12.164999962,-9.145000458,-0.472999990
23.686499596,-16.117499352,-1.071000040
2.060000008,16.579363736,-1.365545435
24.284999847,-15.727999687,-1.083499968
24.577333132,-15.419999917,-1.087000052
24.767999649,-15.171999931,-1.088000059
14.647272804,6.593545437,-1.680727287
24.939599991,-14.891200256,-1.088400006
24.076499939,-14.282999992,-1.041500032
25.150332769,-14.427000046,-1.086000005
19.773374796,2.055749983,-1.507874995
25.463199615,-14.326999664,-1.095800018
9.706000090,8.290750027,-1.152999997
25.961499214,-14.213500023,-1.112500012
11.408899975,-9.944900036,-1.286300004
16.569124699,6.595624983,-1.661375016
24.986999512,-12.873000145,-1.047000051
18.987999916,-11.855499903,-1.141833325
24.976399994,-12.512599754,-1.038999987
28.012249947,-9.316750050,-1.278499991
26.562000275,-12.543999672,-1.103000045
26.973600006,-12.439799881,-1.117399979
26.141000748,-11.796999931,-1.072000027
27.520000076,-12.016999817,-1.131999993
28.216500282,-11.579500198,-1.152999997
28.495999908,-11.381000137,-1.161399961
11.140615390,16.610384721,-1.373153852
28.826000214,-10.888333321,-1.167000016
28.722499847,-10.952000141,-1.163500011
29.009999847,-10.511800003,-1.169000006
30.020999908,-9.802666664,-1.200999975
15.021909194,-3.409363660,-1.603363633
30.442500114,-9.676500320,-1.217000008
16.416249752,-1.935499936,-1.525250018
31.040499687,-9.680000305,-1.242500007
31.197999954,-9.595000267,-1.248000026
31.056999207,-9.126000404,-1.235999942
3.237999916,19.895999908,-1.904000044
31.492000580,-9.147000313,-1.254999995
31.993999481,-9.237999916,-1.277999997
32.532001495,-9.282999992,-1.300999999
2.463968761,14.663687438,-1.336843748
17.062750340,-5.985749960,-1.434000015
14.035666784,-8.125777774,-1.447999994
9.073999977,-2.878500009,-1.627800012
33.411500931,-9.252000332,-1.338500023
31.086000443,-8.343999863,-1.228000045
12.520000111,-8.966727257,-1.312454549
32.199001312,-8.480999947,-1.276999950
33.706499100,-8.483500004,-1.342500031
34.171667735,-7.806333383,-1.355333328
31.266000748,-6.881999969,-1.220000029
32.098999023,-6.960999966,-1.256999969
2.006411763,10.480823461,-1.941647067
1.137599993,20.212799835,-1.419800019
33.724998474,-6.597000122,-1.325000048
27.797000885,-7.132999897,-1.419999957
7.337000084,13.903999901,-1.811199975
34.469001770,-6.182000160,-1.353999972
34.842998505,-6.192999840,-1.370000005
34.636001587,-5.596000195,-1.356999993
27.777000427,-7.315000057,-1.421000004
35.052000046,-5.522500038,-1.374499977
12.444999933,-4.285500050,-1.506999999
35.472666423,-5.332333247,-1.392000000
7.503977797,-0.401800002,-1.648955557
35.613999939,-4.919999981,-1.395600009
18.834166527,9.994000117,-1.758666654
34.514999390,-4.028999805,-1.342000008
1.013678259,5.113704350,-1.743095644
35.081001282,-4.039999962,-1.366999984
35.435666402,-3.855333328,-1.381666660
12.504250050,14.570500135,-1.339749992
31.942599869,4.090399981,-1.413399982
34.828998566,-3.568000078,-1.353999972
4.509198633,1.107157535,-1.676054794
18.815800095,-3.478399992,-1.557599998
16.230249882,4.044500113,-1.545749992
34.008998871,-3.105000019,-1.315000057
36.327000427,-2.445800018,-1.415600014
36.272998810,-2.109999895,-1.411999941
1.857500017,18.298500061,-1.896499991
36.135000229,-1.845999986,-1.405500025
35.961499214,-1.412500024,-1.396999985
36.050400543,-0.951399994,-1.400599980
35.937400818,-0.417799997,-1.394799995
13.186499977,6.598600006,-1.686799979
32.017333031,0.572499990,-1.404500008
27.235000610,5.944499969,-1.521499991
31.893166542,1.129666666,-1.398666660
31.566333453,2.602500041,-1.386833330
31.694499969,3.442499995,-1.397000015
31.869000117,3.715333382,-1.407666643
0.123333332,-11.824333191,-1.475666662
32.123799896,4.597399902,-1.425799990
18.993750095,6.074625015,-1.631875008
32.395500183,5.073499918,-1.442750007
32.678998947,5.910000086,-1.463999987
14.920333544,-2.745666583,-1.576333324
32.822666168,6.184666634,-1.473333359
33.227001190,7.367000103,-1.504999995
30.450000763,7.405000210,-1.370000005
1.501999997,10.590750039,-1.946687497
33.609001160,8.288000107,-1.534000039
29.599500179,9.696249962,-1.558249980
33.895498276,8.528500080,-1.551499963
